synset_id,lang,goodness,lemma
07120524-n,B,Y,menjerit
07120524-n,B,Y,pekik
07120524-n,B,Y,tengking
07120524-n,B,Y,teriak
07120524-n,B,Y,teriakan
07120524-n,I,O,pekikan
07121157-n,B,O,jeritan
07121157-n,B,O,pekik
07121157-n,I,O,pekikan
07121361-n,B,O,aum
07121361-n,B,O,dengungan
07121361-n,B,O,gemuruh
07121361-n,B,O,jerit
07121361-n,B,O,mengaum
07121361-n,B,O,pekik
07121361-n,B,O,tempik
07121361-n,B,O,tempikan
07121361-n,B,O,tengkingan
07121361-n,I,O,keriau
07121361-n,I,O,pekikan
07122118-n,B,O,kebisingan
07123012-n,B,Y,jerit
07123288-n,B,O,sorak
07123870-n,B,O,desis
07123870-n,B,O,ejekan
07124172-n,I,O,hujatan
07124736-n,B,O,mesum
07125096-n,B,O,cercaan
07125096-n,B,O,ikrar
07125096-n,B,O,kutuk
07125096-n,B,O,kutukan
07125096-n,B,O,makian
07125096-n,B,O,sumpah
07125523-n,B,O,seruan
07125523-n,B,O,teriakan
07125786-n,B,O,syaitan
07125958-n,B,O,seruan
07126383-n,B,O,erangan
07126383-n,B,O,keluhan
07126383-n,B,O,mengerang
07126383-n,B,O,rintihan
07126734-n,B,O,jeritan
07126734-n,B,O,mengaum
07126734-n,B,O,teriakan
07126734-n,I,O,pekikan
07127006-n,B,O,gelak
07127006-n,B,O,ketawa
07127006-n,B,O,tertawa
07127693-n,B,O,kekek
07128946-n,B,O,penyebutan
07128946-n,B,O,sebutan
07130341-n,B,O,bisikan
07131022-n,B,O,homograf
07131169-n,B,O,homofon
07131511-n,B,O,pelat
07131511-n,B,O,telor
07131854-n,B,O,penyebutan
07132415-n,B,O,penyebutan
07133701-n,B,O,percakapan
07133701-n,B,Y,cakapan
07133701-n,B,Y,perbualan
07133701-n,B,Y,percakapan
07133701-n,B,Y,pertuturan
07134445-n,B,O,perhubungan
07134575-n,B,O,perhubungan
07134706-n,B,Y,tukar-menukar
07134850-n,B,O,bercakap
07134850-n,B,O,borak
07134850-n,B,O,bual
07135080-n,B,O,bualan
07135080-n,B,O,fitnah
07135080-n,B,O,gosip
07135080-n,B,O,perbualan
07135080-n,B,O,umpatan
07135734-n,B,O,perbualan
07135734-n,B,O,percakapan
07135734-n,B,Y,berbincang-bincang
07135734-n,B,Y,berunding
07135734-n,B,Y,pembicaraan
07135734-n,B,Y,perbincangan
07136206-n,B,Y,dialog
07136206-n,B,Y,perbualan
07136711-n,B,O,angkuh
07136711-n,B,O,congkak
07136711-n,B,O,pongah
07136711-n,B,O,puji-pujian
07136711-n,B,O,temberang
07136940-n,B,O,celoteh
07136940-n,B,O,perbualan
07137807-n,B,O,perincian
07138085-n,B,O,diskusi
07138085-n,B,O,perbualan
07138085-n,B,Y,perbahasan
07138085-n,B,Y,perbincangan
07138085-n,B,Y,perundingan
07138915-n,B,O,perkiraan
07138915-n,B,O,pertimbangan
07139316-n,B,O,perbincangan
07139316-n,B,O,perbualan
07139316-n,B,O,percakapan
07139873-n,B,O,cetusan
07139873-n,B,O,ekspresi
07139873-n,B,O,ucapan
07139873-n,B,O,ungkapan
07140659-n,B,O,diskusi
07140659-n,B,O,perbahasan
07140659-n,B,O,perbincangan
07140659-n,B,O,perundingan
07140978-n,B,O,diskusi
07140978-n,B,Y,perbahasan
07140978-n,B,Y,perbalahan
07140978-n,B,Y,perbantahan
07140978-n,B,Y,perdebatan
07141437-n,B,O,rundingan
07142365-n,B,O,perbincangan
07142365-n,B,O,pertimbangan
07142566-n,B,O,muktamar
07142566-n,B,O,persidangan
07143137-n,B,Y,perundingan
07143137-n,B,Y,rembukan
07143137-n,B,Y,rundingan
07143624-n,B,O,perundingan
07143624-n,B,O,wawancara
07145314-n,B,O,persidangan
07145508-n,B,O,sesi
07145508-n,B,O,sidang
07146190-n,B,O,persidangan
07146190-n,B,O,sidang
07146300-n,B,O,klinik
07148022-n,B,O,tutorial
07148192-n,B,O,rundingan
07148192-n,B,Y,perbincangan
07148192-n,B,Y,perbualan
07148192-n,B,Y,persepakatan
07148192-n,B,Y,perundingan
07148573-n,B,O,diplomasi
07149582-n,B,O,garam
07149836-n,B,O,perundingan
07149836-n,B,O,tawar-menawar
07149836-n,B,Y,tawar
07150138-n,B,O,tawar-menawar
07150138-n,B,O,tengkar
07150850-n,B,O,pengadilan
07151380-n,B,Y,ekspresi
07151380-n,B,Y,pepatah
07151380-n,B,Y,peribahasa
07151380-n,B,Y,ungkapan
07152259-n,B,O,cogan
07152259-n,B,O,semboyan
07152259-n,B,Y,moto
07152259-n,B,Y,slogan
07152948-n,B,O,pepatah
07152948-n,B,O,peribahasa
07152948-n,B,O,perumpamaan
07153130-n,B,O,aforisme
07153130-n,B,O,pepatah
07153727-n,B,O,epigram
07153727-n,B,O,seloroh
07153727-n,B,O,sindiran
07153727-n,B,O,usikan
07153838-n,B,O,pepatah
07153838-n,B,O,peribahasa
07153838-n,B,O,perumpamaan
07154046-n,B,O,kelaziman
07154243-n,B,O,kebenaran
07154330-n,B,O,idiom
07154330-n,B,O,ungkapan
07155661-n,B,O,pelat
07155661-n,B,O,telor
07155661-n,B,Y,dialek
07156219-n,B,O,dialek
07156693-n,B,O,idiolek
07157273-n,B,O,argot
07157273-n,B,O,jargon
07159791-n,B,O,mantera
07159791-n,B,O,serapah
07159791-n,B,O,sihir
07159791-n,B,Y,jampi
07160424-n,B,O,sial
07160424-n,B,O,sihir
07160752-n,B,O,monolog
07161429-n,B,O,anjuran
07161429-n,B,O,cadangan
07161429-n,B,O,saranan
07161429-n,B,O,usul
07161429-n,B,Y,pinangan
07161741-n,B,O,lamaran
07161741-n,B,Y,pinangan
07161912-n,B,O,kalimat
07161912-n,B,O,klausa
07162194-n,B,O,anjuran
07162194-n,B,O,cadangan
07162194-n,B,O,saranan
07162194-n,B,O,usul
07162194-n,I,O,proposal
07162545-n,B,O,hipotesis
07162680-n,B,O,anjuran
07162680-n,B,O,saran
07162680-n,B,O,tawaran
07162680-n,B,O,usul
07162680-n,B,Y,cadangan
07162680-n,B,Y,pendapat
07162680-n,B,Y,saranan
07163593-n,B,O,usul
07163988-n,B,O,bayangan
07163988-n,B,O,petunjuk
07164163-n,B,O,kesan
07164163-n,B,O,pengemasan
07164163-n,B,O,rasa
07164163-n,B,O,tanda
07164546-n,B,O,persembahan
07164546-n,B,O,tawaran
07164546-n,B,Y,menawarkan
07165086-n,B,O,bida
07165086-n,B,O,penawaran
07165086-n,B,O,tawaran
07165086-n,B,O,tender
07166281-n,B,O,imbalan
07166281-n,B,Y,baksis
07166281-n,B,Y,ganjaran
07166851-n,B,Y,khusus
07167041-n,B,O,harga
07167415-n,B,O,penyerahan
07167578-n,B,O,serahan
07167578-n,B,Y,penyertaan
07167578-n,I,O,entri
07168131-n,B,O,amaran
07168131-n,B,O,instruksi
07168131-n,B,O,tawaran
07168131-n,B,Y,perintah
07168623-n,B,O,arahan
07168623-n,B,O,aturan
07168623-n,B,O,perintah
07168623-n,B,O,pesanan
07168623-n,B,O,susunan
07168623-n,B,O,tertib
07169098-n,B,O,saman
07169242-n,B,O,arahan
07169242-n,B,O,istilah
07169242-n,B,O,janji
07169242-n,B,O,kata
07169242-n,B,O,perintah
07169242-n,B,O,perkataan
07169480-n,B,O,arahan
07169480-n,B,O,perintah
07169480-n,B,O,tauliah
07169848-n,B,O,firman
07169848-n,B,O,perintah
07170080-n,B,O,arahan
07170080-n,B,O,instruksi
07170080-n,B,O,perintah
07170467-n,B,O,arahan
07170467-n,B,O,peringatan
07170467-n,B,O,perintah
07170572-n,B,O,perintah
07170753-n,B,O,interpretasi
07170753-n,B,O,tafsiran
07170753-n,B,O,ulasan
07171206-n,B,O,penjelasan
07171940-n,I,O,eksegesis
07172117-n,B,O,ijtihad
07173389-n,B,O,huruf
07173389-n,B,O,surat
07173585-n,B,O,cerita
07173585-n,B,Y,versi
07173766-n,B,O,tafsiran
07173766-n,B,O,ulasan
07173959-n,B,O,interpretasi
07173959-n,B,O,tafsiran
07173959-n,B,O,ulasan
07174138-n,B,O,rekonstruksi
07175241-n,B,O,kebenaran
07175241-n,B,O,kecocokan
07175241-n,B,O,keizinan
07175241-n,B,O,kerelaan
07175241-n,B,O,kesesuaian
07175241-n,B,O,penyesuaian
07175241-n,B,O,perjanjian
07175241-n,B,O,persetujuan
07175575-n,B,O,izin
07175575-n,B,O,kebenaran
07175575-n,B,O,keizinan
07175575-n,B,O,perkenan
07175575-n,B,O,persetujuan
07175575-n,B,O,setuju
07176073-n,B,O,penerimaan
07176073-n,B,O,persetujuan
07176243-n,B,O,konsesi
07176243-n,B,O,pemberian
07176243-n,B,O,penyerahan
07176682-n,B,O,persetujuan
07176804-n,B,O,keselarasan
07176804-n,B,O,keserasian
07176804-n,B,O,persetujuan
07176962-n,B,O,persekongkolan
07176962-n,I,O,kolusi
07177111-n,B,O,bersekongkol
07177111-n,B,O,komplotan
07177437-n,B,O,penyelesaian
07177622-n,B,O,kesimpulan
07177622-n,B,O,pembentukan
07177622-n,B,O,pencapaian
07177772-n,I,O,pemesanan
07177924-n,B,O,penyelesaian
07179342-n,B,Y,kompromi
07179943-n,B,O,kepastian
07179943-n,B,O,pengesahan
07179943-n,B,O,ratifikasi
07180183-n,B,O,kerukunan
07180183-n,B,O,keselarasan
07180183-n,B,O,kesesuaian
07180787-n,B,O,perbalahan
07180787-n,B,O,percekcokan
07180787-n,B,O,perkelahian
07180787-n,B,O,perselisihan
07181043-n,B,O,pertembungan
07181208-n,B,O,penentangan
07181546-n,B,O,perbalahan
07181546-n,B,O,perselisihan
07181546-n,B,O,pertengkaran
07181713-n,B,Y,konfrontasi
07181713-n,B,Y,pertarungan
07181935-n,B,O,konflik
07181935-n,B,O,konfrontasi
07181935-n,B,O,pertentangan
07181935-n,B,O,pertikaian
07181935-n,B,O,selisih
07181935-n,B,Y,konflik
07181935-n,B,Y,menentang
07181935-n,B,Y,perbantahan
07181935-n,B,Y,perdebatan
07181935-n,B,Y,perlawanan
07181935-n,B,Y,perselisihan
07181935-n,B,Y,persengketaan
07181935-n,B,Y,pertarungan
07181935-n,B,Y,pertempuran
07181935-n,B,Y,pertengkaran
07181935-n,B,Y,pertentangan
07181935-n,B,Y,tengkarah
07181935-n,I,O,perbedaan
07183151-n,B,O,perbalahan
07183151-n,B,O,perbantahan
07183151-n,B,O,perdebatan
07183151-n,B,O,pertengkaran
07183151-n,B,O,pertikaian
07183151-n,B,O,tengkarah
07183151-n,B,Y,kontroversi
07183853-n,B,Y,jarak
07184149-n,B,O,perbantahan
07184149-n,B,O,perkelahian
07184149-n,B,Y,berbabil
07184149-n,B,Y,cecok
07184149-n,B,Y,cekcok
07184149-n,B,Y,kelahi
07184149-n,B,Y,perbabilan
07184149-n,B,Y,perbalahan
07184149-n,B,Y,pergaduhan
07184149-n,B,Y,pertengkaran
07184391-n,B,O,perkelahian
07184391-n,B,O,perlawanan
07184391-n,B,O,pertarungan
07184391-n,B,O,pertengkaran
07184545-n,B,O,perbalahan
07184545-n,B,O,perbantahan
07184545-n,B,O,pertengkaran
07184735-n,B,O,perbalahan
07184735-n,B,O,pergaduhan
07184735-n,B,O,perkelahian
07184735-n,B,O,pertengkaran
07184735-n,I,O,balah
07184965-n,B,O,percekcokan
07184965-n,B,O,perselisihan
07185076-n,B,O,pelawaan
07185076-n,B,O,tawaran
07185076-n,B,Y,sedekah
07185325-n,B,O,permintaan
07185325-n,B,O,permohonan
07185668-n,B,O,pemberitahuan
07185870-n,B,O,hasrat
07185870-n,B,Y,hajat
07186148-n,B,Y,ajakan
07186148-n,B,Y,jemputan
07186148-n,B,Y,undangan
07186148-n,I,O,invitasi
07186528-n,B,O,arahan
07186828-n,B,O,doa
07186828-n,B,O,permohonan
07186828-n,B,O,rayuan
07186828-n,B,O,sembahyang
07186828-n,I,O,seru
07187638-n,B,O,rayuan
07187996-n,B,O,mengemis
07188685-n,B,O,asmara
07188685-n,B,O,pacaran
07188685-n,B,Y,peminangan
07188685-n,B,Y,pengejaran
07189130-n,B,O,doa
07189130-n,B,O,permintaan
07189130-n,B,O,sembahyang
07189411-n,B,O,berkat
07189411-n,B,O,rahmat
07189411-n,B,O,restu
07189411-n,I,O,berkah
07190039-n,B,O,doa
07190039-n,I,O,berkah
07190693-n,B,O,keinginan
07190693-n,B,O,panggilan
07190693-n,B,O,seruan
07190693-n,I,O,kemauan
07190693-n,I,O,panggil
07190693-n,I,O,pemanggilan
07191279-n,B,O,desakan
07191279-n,B,O,permintaan
07191279-n,B,O,tuntutan
07191279-n,B,Y,gugatan
07191279-n,B,Y,meminta
07191279-n,B,Y,menghendaki
07191569-n,B,O,tantangan
07191696-n,B,O,ultimatum
07191777-n,B,O,desakan
07191777-n,B,O,paksaan
07191777-n,B,O,pendesakan
07191777-n,B,O,tuntutan
07192129-n,B,O,dakwaan
07192129-n,B,O,permintaan
07192129-n,B,O,tuntutan
07192511-n,B,O,panggilan
07192511-n,I,O,panggil
07192511-n,I,O,pemanggilan
07192661-n,B,O,permintaan
07193184-n,B,O,pertanyaan
07193405-n,B,O,tantangan
07193596-n,B,Y,persoalan
07193596-n,B,Y,pertanyaan
07193596-n,I,O,interogasi
07193958-n,B,O,pemeriksaan
07196075-n,B,O,wawancara
07196075-n,B,Y,interviu
07196682-n,B,Y,mempersoalkan
07196682-n,I,O,interogasi
07196682-n,I,O,pisitan
07197021-n,B,O,tes
07197021-n,B,O,ujian
07197021-n,B,Y,pemeriksaan
07197021-n,B,Y,pengujian
07197021-n,B,Y,pertanyaan
07197021-n,B,Y,tes
07197021-n,B,Y,ujian
07198846-n,B,O,lisan
07198846-n,I,O,oral
07199191-n,I,O,kuis
07199565-n,B,O,balasan
07199565-n,B,O,sambutan
07199922-n,B,O,kembali
07199922-n,B,O,kepulangan
07199922-n,B,O,pembahasan
07200527-n,B,Y,bersahutan
07200527-n,B,Y,menjawab
07200813-n,B,O,pembelaan
07200813-n,B,O,pertahanan
07201220-n,B,O,pematahan
07201220-n,B,O,penolakan
07201220-n,B,O,tangkisan
07201365-n,B,O,deskripsi
07201365-n,B,O,gambaran
07201365-n,B,O,pemerian
07201365-n,B,O,penggambaran
07201365-n,B,O,syarah
07201365-n,I,O,bersitan
07201365-n,I,O,uraian
07201562-n,I,O,pemeranan
07201804-n,B,O,gambar
07201804-n,B,O,ilustrasi
07201804-n,B,O,potret
07201804-n,I,O,penyifatan
07202311-n,B,O,julukan
07202391-n,B,O,gambar
07202391-n,B,O,gambaran
07202391-n,B,O,potret
07202579-n,B,O,label
07203126-n,B,O,kalimat
07203126-n,B,O,pendakwaan
07203126-n,B,O,penegasan
07203126-n,B,O,pengakuan
07203126-n,B,O,pengesahan
07203126-n,B,O,tuntutan
07203126-n,B,Y,penuntutan
07203126-n,B,Y,pernyataan
07203900-n,B,O,jadi
07203900-n,B,O,ya
07204008-n,B,O,benar
07204008-n,B,O,ya
07204240-n,B,Y,pengingkaran
07204240-n,B,Y,penolakan
07204240-n,B,Y,penyangkalan
07204401-n,B,O,penolakan
07204911-n,B,O,nafi
07204911-n,B,O,negatif
07205573-n,B,Y,keengganan
07205573-n,B,Y,penolakan
07205946-n,B,O,penolakan
07206302-n,B,Y,pengunduran
07206461-n,B,O,peniadaan
07206461-n,B,O,penolakan
07206461-n,B,O,penyangkalan
07206596-n,B,O,penyanggahan
07206596-n,B,O,penyangkalan
07206887-n,B,Y,penyangkalan
07206887-n,B,Y,pertentangan
07207142-n,B,O,pembatalan
07207410-n,B,O,penolakan
07208338-n,B,Y,bantahan
07208338-n,B,Y,pembantahan
07208338-n,B,Y,pertentangan
07208338-n,B,Y,tentangan
07208565-n,B,O,bantahan
07208565-n,B,O,tantangan
07208708-n,B,O,pengaduan
07208708-n,B,O,rungutan
07208930-n,B,O,keluhan
07209089-n,B,O,sangkalan
07209691-n,B,O,bab
07209965-n,B,O,keluhan
07209965-n,B,O,mengeluh
07209965-n,B,O,menggerutu
07209965-n,B,O,rungutan
07210225-n,B,O,bantahan
07210225-n,B,O,protes
07210225-n,B,O,sanggahan
07210225-n,B,Y,bantah
07210553-n,B,O,bantah
07210553-n,B,O,penentangan
07210553-n,B,O,pengakuan
07210553-n,B,O,protes
07210801-n,B,O,keluhan
07210801-n,B,O,rungutan
07211092-n,B,O,bersungut
07211092-n,B,O,omelan
07211092-n,B,O,rungutan
07211950-n,B,O,ratap
07211950-n,B,O,raungan
07212424-n,B,O,pemberitahuan
07212424-n,B,O,penceritaan
07212612-n,B,Y,pemberitahuan
07213079-n,B,Y,pemecatan
07213395-n,B,O,pembeberan
07213395-n,B,O,pembongkaran
07213395-n,B,O,pendedahan
07213395-n,B,O,wahyu
07214432-n,B,O,penemuan
07215185-n,B,O,pembocoran
07215377-n,B,O,wahyu
07215948-n,B,Y,pengakuan
07216083-n,B,Y,pengakuan
07216412-n,B,O,kompromi
07216412-n,B,Y,konsesi
07217349-n,B,Y,pendahuluan
07217349-n,B,Y,pengenalan
07217349-n,I,O,introduksi
07217349-n,I,O,presentasi
07217782-n,B,O,rapat
07217782-n,B,O,taklimat
07217924-n,B,O,keterangan
07217924-n,B,O,laporan
07218470-n,B,O,kajian
07218470-n,B,Y,laporan
07218470-n,B,Y,pengajian
07220300-n,B,O,laporan
07220586-n,B,O,anekdot
07220773-n,B,O,cerita
07220773-n,B,O,kisah
07220773-n,B,O,laporan
07220773-n,B,Y,penceritaan
07221094-n,B,Y,kisah
07221094-n,B,Y,naratif
07221094-n,B,Y,penceritaan
07221094-n,I,O,narasi
07222823-n,B,O,hubungan
07222823-n,B,O,penceritaan
07223170-n,B,O,desas-desus
07223170-n,B,O,pandangan
07223170-n,B,Y,fitnah
07223170-n,B,Y,gosip
07223450-n,B,O,gosip
07223450-n,B,Y,desas-desus
07223635-n,B,O,saluran
07223985-n,B,O,desas-desus
07224151-n,B,O,amaran
07224151-n,B,O,pemberitahuan
07224151-n,B,O,peringatan
07224151-n,B,O,teguran
07224774-n,B,O,berwaspada
07225167-n,B,O,amaran
07225167-n,B,O,perhatian
07225167-n,B,O,teguran
07225450-n,B,O,firasat
07225450-n,B,O,prarasa
07226015-n,B,O,ancaman
07226015-n,B,O,ugutan
07226545-n,B,Y,ikrar
07226545-n,B,Y,janji
07226545-n,B,Y,komitmen
07226545-n,B,Y,perjanjian
07226545-n,B,Y,tanggungan
07226841-n,B,O,ikrar
07226841-n,B,O,jaminan
07226841-n,B,O,perjanjian
07226841-n,B,O,sumpah
07227301-n,B,Y,istilah
07227301-n,B,Y,jaminan
07227301-n,B,Y,janji
07227406-n,B,O,janji
07227406-n,B,Y,jaminan
07227406-n,B,Y,keyakinan
07227772-n,B,O,ikrar
07227772-n,B,O,jaminan
07227772-n,B,O,janji
07227772-n,B,O,komitmen
07227772-n,B,O,perjanjian
07227772-n,B,O,tanggungan
07228211-n,B,Y,pertunangan
07228751-n,B,O,hajat
07228751-n,B,O,janji
07228751-n,B,O,niat
07228751-n,B,O,sumpah
07229111-n,B,O,anggaran
07229530-n,B,O,bualan
07229530-n,B,O,kemegahan
07229530-n,B,O,kesombongan
07229747-n,B,O,bualan
07230089-n,B,O,gertak
07231048-n,B,O,petunjuk
07231048-n,I,O,indikasi
07231199-n,B,O,spesifikasi
07231294-n,B,O,cabar
07231294-n,B,O,tantangan
07231532-n,B,O,berani
07231532-n,B,O,keberanian
07231532-n,B,O,tantangan
07232421-n,B,Y,keterangan
07232421-n,B,Y,penjelasan
07233304-n,B,O,cercaan
07233415-n,B,O,bidasan
07233415-n,B,O,kecaman
07233542-n,B,O,kutukan
07233542-n,B,O,laknat
07233634-n,B,O,kutukan
07233634-n,B,O,sumpah
07233863-n,B,O,kutukan
07234230-n,B,O,dakwaan
07234230-n,B,O,pendakwaan
07234230-n,B,O,tuduhan
07234881-n,B,O,pembacaan
07234881-n,B,O,penceritaan
07234881-n,B,O,pendeklamasian
07234881-n,B,O,pengajian
07234881-n,B,O,pengucapan
07235790-n,B,O,pendakwaan
07235790-n,I,O,pemakzulan
07236077-n,B,O,dakwaan
07236077-n,B,O,tuduhan
07237409-n,B,O,dakwaan
07237409-n,B,O,tuduhan
07237758-n,B,O,dakwaan
07237758-n,B,O,kesalahan
07237758-n,B,O,tuduhan
07238102-n,B,O,akibat
07238102-n,B,O,implikasi
07238455-n,B,O,kiasan
07238455-n,B,O,perlian
07238455-n,B,O,sindiran
07238694-n,B,O,pidato
07238694-n,B,Y,syarahan
07238694-n,B,Y,ucapan
07240278-n,B,O,dasar
07240549-n,B,O,ceramah
07240549-n,B,O,pidato
07240549-n,B,Y,ceramah
07240549-n,B,Y,syarahan
07240763-n,B,O,rungutan
07240925-n,B,O,pelantikan
07240925-n,B,O,pencalonan
07241551-n,B,O,ucapan
07241837-n,I,O,orasi
07241837-n,I,O,orator
07242104-n,B,O,debat
07242104-n,B,O,perbahasan
07242104-n,B,O,perdebatan
07242104-n,B,Y,memperdebatkan
07244613-n,I,O,penginjilan
07244949-n,I,O,homili
07245125-n,B,O,bujuk
07245125-n,B,O,bujukan
07245125-n,I,O,persuasi
07246036-n,B,O,dorongan
07246582-n,B,O,cadangan
07246582-n,B,O,saranan
07246582-n,B,O,usul
07246742-n,B,O,bantahan
07246742-n,B,O,keberatan
07246742-n,B,O,tentangan
07246932-n,B,O,artileri
07246932-n,B,O,kelengkapan
07246932-n,B,O,meriam
07247071-n,B,O,promosi
07247071-n,B,Y,pengiklanan
07247451-n,B,O,pembangunan
07247803-n,B,O,gempar
07248507-n,B,O,kehebohan
07248507-n,B,O,promosi
07248507-n,B,O,propaganda
07248653-n,B,O,kelentong
07248801-n,B,O,periklanan
07248801-n,B,Y,iklan
07248801-n,B,Y,pengiklanan
07248801-n,B,Y,pengumuman
07249180-n,I,O,advertorial
07250339-n,B,O,pelekat
07250339-n,B,O,selebaran
07250339-n,B,Y,risalah
07251619-n,B,O,acuman
07251779-n,B,O,jeritan
07251779-n,B,O,teriakan
07251779-n,I,O,pekikan
07251984-n,B,O,kelanjutan
07251984-n,B,O,pelanjutan
07251984-n,B,O,penggalakan
07252378-n,B,O,desakan
07252378-n,B,O,dorongan
07252378-n,B,O,pendorong
07252378-n,B,O,penggalak
07252378-n,B,O,peringatan
07252378-n,B,O,rangsangan
07253637-n,B,O,kehampaan
07253637-n,B,O,kemurungan
07254456-n,B,O,lengser
07254594-n,B,O,pelepasan
07254594-n,B,O,penolakan
07255174-n,B,O,pelarangan
07255174-n,B,O,pencegahan
07255174-n,B,Y,larangan
07255401-n,B,O,larangan
07255401-n,B,O,pengharaman
07255998-n,B,O,telepati
07256375-n,I,O,parapsikologi
07256695-n,I,O,kewaskitaan
07257045-n,I,O,psikokinesis
07257045-n,I,O,telekinesis
07257815-n,B,O,pancang
07257815-n,B,Y,tiang
07257815-n,B,Y,tonggak
07258332-n,B,O,penjamin
07258332-n,B,O,penyokong
07258332-n,B,Y,rujukan
07258664-n,B,Y,rujukan
07260623-n,B,Y,kriteria
07260623-n,B,Y,piawai
07260623-n,I,O,standar
07262108-n,B,Y,sasaran
07262579-n,B,O,isyarat
07262579-n,B,O,pedoman
07262579-n,B,O,penanda
07262579-n,B,O,pengukur
07262579-n,B,O,penunjuk
07263053-n,B,O,roket
07264213-n,B,O,suar
07264820-n,I,O,masukan
07264925-n,B,O,hasil
07265789-n,B,O,semboyan
07266178-n,B,O,boya
07266178-n,B,O,pelampung
07266776-n,B,O,kaleng
07267160-n,B,O,tongkat
07267461-n,B,O,cokmar
07269552-n,B,O,calit
07269552-n,B,O,jalur
07269552-n,B,O,marka
07269758-n,B,O,calit
07269916-n,B,O,ikon
07270179-n,B,O,cap
07270179-n,B,O,ciri
07270179-n,B,O,gaya
07270179-n,B,O,isyarat
07270179-n,B,O,lambang
07270179-n,B,O,tanda
07270179-n,B,O,tanjak
07270179-n,B,O,tokoh
07270179-n,B,O,unsur
07271280-n,B,O,berganti-ganti
07271280-n,B,O,istilah
07271280-n,B,O,lambang
07271280-n,B,O,variabel
07271791-n,B,O,pancang
07271791-n,B,O,rancang
07271942-n,B,O,mata
07272084-n,B,O,lambang
07272084-n,B,O,logo
07272084-n,B,Y,simbol
07272172-n,B,O,pelekat
07272172-n,B,Y,cap
07272172-n,B,Y,jenama
07272172-n,B,Y,label
07273024-n,B,O,jenama
07273024-n,B,O,label
07273136-n,B,O,jenama
07273136-n,B,O,label
07273136-n,B,O,tanda
07274027-n,B,O,isyarat
07274316-n,B,O,angguk
07274425-n,B,O,tunduk
07275713-n,B,O,salam
07276018-n,B,O,tanda
07277158-n,B,O,jiplakan
07277697-n,B,O,suara
07279285-n,B,Y,menghubungi
07279687-n,B,Y,pesanan
07280941-n,B,O,peniadaan
07282929-n,B,O,besar
07283608-n,B,O,kejadian
07283608-n,B,O,peristiwa
07284848-n,B,O,bersekutu
07285036-n,B,O,hamburan
07285403-n,B,O,pengalaman
07286014-n,B,O,pertanda
07286014-n,B,Y,alamat
07286014-n,B,Y,lambang
07286368-n,B,O,alamat
07286368-n,B,O,ramalan
07286368-n,B,Y,tanda
07286905-n,B,O,firasat
07287472-n,B,O,keguguran
07287472-n,B,O,kehilangan
07287472-n,B,O,kerugian
07288215-n,B,O,masa
07288485-n,B,O,bayangan
07288485-n,B,O,penglihatan
07288485-n,B,O,visi
07288485-n,B,O,wawasan
07288801-n,B,O,mukjizat
07288801-n,B,Y,keajaiban
07289014-n,B,O,bencana
07289014-n,B,O,kesulitan
07289014-n,B,O,kesusahan
07289014-n,B,Y,bencana
07289014-n,B,Y,gangguan
07289014-n,B,Y,kekacauan
07289014-n,B,Y,kerisauan
07289014-n,B,Y,masalah
07289481-n,B,O,keajaiban
07289588-n,B,O,keajaiban
07289588-n,B,Y,kekaguman
07289588-n,B,Y,ketakjuban
07289588-n,I,O,mengherankan
07289831-n,B,O,hal
07289831-n,B,O,perkara
07289956-n,B,O,peristiwa
07290278-n,B,O,drama
07290278-n,B,O,sandiwara
07290761-n,B,O,kemungkinan
07290905-n,B,O,awal
07290905-n,B,O,pembukaan
07290905-n,B,O,permulaan
07291312-n,B,O,berakhir
07291312-n,B,O,hujung
07291312-n,B,O,selesai
07291312-n,B,O,tamat
07291312-n,B,Y,kematian
07291312-n,B,Y,kesimpulan
07291312-n,B,Y,khatam
07291312-n,B,Y,menamatkan
07291312-n,B,Y,penutupan
07291312-n,B,Y,penyudahan
07291794-n,B,O,akhir
07291794-n,B,O,kematian
07291794-n,B,O,kesudahan
07291794-n,B,O,pengakhiran
07291794-n,B,O,penghujung
07291794-n,B,O,penutupan
07291794-n,B,O,tamat
07292694-n,B,O,akibat
07292694-n,B,O,hasil
07292694-n,B,Y,keputusan
07292694-n,B,Y,kesan
07292694-n,B,Y,kesudahan
07293180-n,B,O,layanan
07293180-n,B,O,transaksi
07294019-n,B,O,akibat
07294019-n,B,O,akibatnya
07294019-n,B,O,hasil
07294019-n,B,O,kesan
07294019-n,B,O,kesudahan
07294260-n,B,O,akibat
07294260-n,B,O,kesimpulan
07294423-n,B,O,hasil
07294550-n,B,O,buah
07294550-n,B,O,hasil
07294550-n,B,O,keuntungan
07295047-n,B,O,hasil
07295507-n,B,O,lanjutan
07295507-n,B,O,sambungan
07295629-n,B,O,ganjaran
07295629-n,B,O,hadiah
07295629-n,B,O,hasil
07295629-n,B,O,imbalan
07296190-n,B,O,perulangan
07296428-n,B,Y,pengubahsuaian
07296428-n,B,Y,penukaran
07296428-n,B,Y,peralihan
07296428-n,B,Y,perubahan
07298154-n,B,Y,kejutan
07298396-n,B,O,kejutan
07298982-n,B,O,kejutan
07298982-n,B,O,pukulan
07298982-n,B,O,tamparan
07298982-n,B,O,terkejut
07300960-n,B,Y,kecelakaan
07300960-n,B,Y,kemalangan
